A4S6EYWX4CZ25:39OWYR0EPL9RF36BAHY195SE0MBYFA,4,1440446335198,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 3, ""viewTime"": 25087, ""action"": ""PrevPage"", ""template"": ""instructions/instruct-4.html""}"
A4S6EYWX4CZ25:39OWYR0EPL9RF36BAHY195SE0MBYFA,5,1440446339000,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 2, ""viewTime"": 3801, ""action"": ""NextPage"", ""template"": ""instructions/instruct-3.html""}"
A4S6EYWX4CZ25:39OWYR0EPL9RF36BAHY195SE0MBYFA,6,1440446348102,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 3, ""viewTime"": 9101, ""action"": ""NextPage"", ""template"": ""instructions/instruct-4.html""}"
A4S6EYWX4CZ25:39OWYR0EPL9RF36BAHY195SE0MBYFA,7,1440446372784,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 4, ""viewTime"": 24681, ""action"": ""NextPage"", ""template"": ""instructions/instruct-4-5.html""}"
A4S6EYWX4CZ25:39OWYR0EPL9RF36BAHY195SE0MBYFA,8,1440446392753,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 5, ""viewTime"": 19968, ""action"": ""NextPage"", ""template"": ""instructions/instruct-5.html""}"
A4S6EYWX4CZ25:39OWYR0EPL9RF36BAHY195SE0MBYFA,9,1440446398300,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 6, ""viewTime"": 5546, ""action"": ""FinishInstructions"", ""template"": ""instructions/instruct-ready.html""}"
A4S6EYWX4CZ25:39OWYR0EPL9RF36BAHY195SE0MBYFA,10,1440446398303,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-mot.html""], ""action"": ""Begin""}"
A4S6EYWX4CZ25:39OWYR0EPL9RF36BAHY195SE0MBYFA,11,1440446508923,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 110619, ""action"": ""FinishInstructions"", ""template"": ""instructions/instruct-mot.html""}"
A4S6EYWX4CZ25:39OWYR0EPL9RF36BAHY195SE0MBYFA,12,1440446524607,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-con.html""], ""action"": ""Begin""}"
A4S6EYWX4CZ25:39OWYR0EPL9RF36BAHY195SE0MBYFA,13,1440446530906,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 6299, ""action"": ""FinishInstructions"", ""template"": ""instructions/instruct-con.html""}"
A4S6EYWX4CZ25:39OWYR0EPL9RF36BAHY195SE0MBYFA,14,1440446548445,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-con.html""], ""action"": ""Begin""}"
A4S6EYWX4CZ25:39OWYR0EPL9RF36BAHY195SE0MBYFA,15,1440446549952,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 1507, ""action"": ""FinishInstructions"", ""template"": ""instructions/instruct-con.html""}"
A4S6EYWX4CZ25:39OWYR0EPL9RF36BAHY195SE0MBYFA,16,1440446571762,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-mot.html""], ""action"": ""Begin""}"
A4S6EYWX4CZ25:39OWYR0EPL9RF36BAHY195SE0MBYFA,17,1440446573859,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 2097, ""action"": ""FinishInstructions"", ""template"": ""instructions/instruct-mot.html""}"
